source,sourceScore,hr,ro,zh,ca,vi,tr,no,nn,hu,lv,te,hi,lt,ga,th,bn,id,de,fi,ta,bg,ka,sv,fr,hy,sl,sk,uk,da,eu,az,it,sr,ms,ko,fa,ar,he,cs,gl,el,pt,pl,en,ru,et,es,ja,nl,
su,1,52.477064220183486,66.04511278195488,53.77049180327869,64.03100775193798,49.55357142857143,9.285714285714286,63.023622047244096,50.9126213592233,30.476190476190474,34.542857142857144,36.71052631578947,24.87272727272727,51.0,6.666666666666667,44.26373626373626,47.49473684210526,76.71794871794872,12.946236559139784,34.1123595505618,22.44,53.925925925925924,19.372549019607842,21.030927835051546,33.833333333333336,14.144927536231885,61.24031007751938,58.29059829059829,74.98666666666666,62.6031746031746,17.22222222222222,48.932038834951456,74.66666666666667,68.4087591240876,67.58571428571429,18.897435897435898,25.21276595744681,40.475247524752476,44.21052631578947,66.76119402985074,21.35593220338983,25.2,78.9873417721519,64.48484848484848,35.27927927927928,38.53211009174312,59.274193548387096,56.65079365079365,11.132530120481928,60.27906976744186,
mg,1,38.35897435897436,60.38709677419355,19.397849462365592,55.51724137931034,75.49668874172185,63.46456692913386,52.982142857142854,43.90909090909091,65.93939393939394,45.97894736842105,28.280701754385966,45.0,38.5609756097561,5.217391304347826,62.109375,41.78823529411765,56.957264957264954,9.45054945054945,69.77142857142857,12.878048780487806,54.45871559633027,47.40594059405941,11.208791208791208,71.71621621621621,7.507692307692308,39.75903614457831,33.41772151898734,57.48760330578512,41.24444444444445,63.9375,22.857142857142858,56.774193548387096,46.886792452830186,32.775,65.98484848484848,75.33774834437087,76.79220779220779,65.86466165413533,49.67307692307692,12.115384615384615,52.7787610619469,43.333333333333336,63.13846153846154,76.44871794871794,75.76470588235294,35.63636363636363,23.95876288659794,66.16296296296296,52.65,
st,1,54.3304347826087,56.87394957983193,57.26984126984127,64.61538461538461,40.77669902912621,9.285714285714286,61.20967741935484,49.68,18.773333333333333,33.26470588235294,35.30555555555556,25.714285714285715,42.88636363636363,6.666666666666667,39.11904761904762,55.578947368421055,56.957264957264954,17.916666666666668,35.2,29.084745762711865,59.294117647058826,22.51851851851852,24.04040404040404,33.833333333333336,20.054794520547944,61.53846153846154,64.85074626865672,75.47019867549669,60.85245901639344,27.9,50.370370370370374,55.9349593495935,71.4965034965035,14.03076923076923,21.775,25.21276595744681,63.37984496124031,40.0,68.47826086956522,29.55223880597015,14.823529411764707,75.94736842105263,60.317460317460316,28.547169811320753,30.990291262135923,54.73873873873874,60.82442748091603,11.132530120481928,57.857142857142854,
mk,1,57.98449612403101,68.32116788321167,59.751937984496124,70.98591549295774,41.82692307692308,26.951219512195124,69.49640287769785,55.2,35.95505617977528,45.29032258064516,36.71052631578947,39.18987341772152,56.76521739130435,22.608695652173914,38.31325301204819,57.27731092436975,38.65263157894737,50.75409836065574,39.319148936170215,27.789473684210527,65.54074074074074,27.866666666666667,54.4,55.734375,46.82828282828283,63.768115942028984,66.15942028985508,77.7948717948718,66.16296296296296,30.24390243902439,44.83516483516483,72.92517006802721,77.78343949044586,28.5,28.376470588235293,50.39655172413793,14.419753086419753,41.73913043478261,70.875,46.91489361702128,45.65217391304348,78.0,77.94871794871794,60.65185185185185,70.67586206896551,52.266666666666666,71.63013698630137,22.244444444444444,72.73469387755102,
ml,1,55.46218487394958,60.38709677419355,58.9375,63.4375,45.833333333333336,54.55357142857143,61.20967741935484,49.68,44.40816326530612,38.493506493506494,45.71186440677966,50.03389830508475,57.53846153846154,15.0,39.90588235294118,54.486486486486484,27.2,31.123809523809523,42.18556701030928,47.69747899159664,49.9009900990099,39.9,33.679245283018865,35.11926605504587,27.79746835443038,58.67768595041322,62.734375,67.47058823529412,62.176,48.627450980392155,53.553719008264466,68.57142857142857,73.41496598639456,29.61038961038961,50.870370370370374,52.220338983050844,11.08860759493671,45.77319587628866,65.86363636363636,33.75,30.545454545454547,70.30985915492958,59.584,40.243478260869566,42.0,55.87719298245614,63.17910447761194,56.0,66.21897810218978,
sw,1,44.0,61.056,20.93617021276596,56.94915254237288,72.94520547945206,63.46456692913386,47.31428571428572,39.75308641975309,66.40601503759399,51.775862068965516,30.491803278688526,46.83495145631068,54.27522935779817,5.217391304347826,62.109375,38.4,23.21951219512195,11.217391304347826,69.77142857142857,12.878048780487806,57.46086956521739,46.82828282828283,12.934782608695652,73.08,9.242424242424242,42.52873563218391,36.21951219512195,59.67741935483871,35.904761904761905,63.9375,25.76271186440678,53.333333333333336,55.08620689655172,7.475409836065574,58.554621848739494,77.47096774193548,77.67948717948718,68.20143884892086,59.294117647058826,15.0,53.321739130434786,55.43801652892562,67.05882352941177,79.6024844720497,80.88888888888889,39.4390243902439,22.479166666666668,63.48091603053435,38.20754716981132,
mi,1,41.34939759036145,63.627906976744185,19.397849462365592,54.03508771929825,78.79746835443038,62.4,46.44230769230769,39.1,67.76470588235294,50.345454545454544,27.678571428571427,43.82608695652174,48.371134020618555,9.23076923076923,64.99270072992701,34.56,73.93288590604027,7.644444444444445,70.2127659574468,12.878048780487806,56.98245614035088,46.22680412371134,9.444444444444445,71.71621621621621,5.71875,43.18181818181818,33.41772151898734,59.67741935483871,38.666666666666664,62.98412698412698,23.859649122807017,64.4776119402985,52.7787610619469,35.71084337349398,67.0,69.47517730496453,70.94366197183099,67.05882352941177,48.932038834951456,12.115384615384615,51.333333333333336,57.073170731707314,63.81679389312977,80.80981595092024,78.11464968152866,35.63636363636363,20.96842105263158,70.49295774647888,49.84615384615385,
be,1,57.024,64.24615384615385,60.55384615384615,67.94117647058823,38.613861386138616,25.679012345679013,68.4963503649635,54.54867256637168,29.301204819277107,44.57142857142857,37.35897435897436,39.6,55.55357142857143,22.97872340425532,37.48780487804878,58.22950819672131,41.63265306122449,50.75409836065574,30.697674418604652,31.96875,65.54074074074074,30.158730158730158,55.317460317460316,51.91935483870968,46.82828282828283,63.503649635036496,67.6923076923077,79.55,64.6412213740458,31.373493975903614,46.31578947368421,68.57142857142857,76.10457516339869,23.75,35.34065934065934,53.109243697478995,7.584415584415584,38.18181818181818,72.0,46.91489361702128,42.49411764705882,76.47058823529412,77.94871794871794,50.24193548387097,69.31468531468532,50.92156862745098,72.27210884353741,29.178947368421053,74.52,
mn,1,54.03508771929825,62.36220472440945,65.11764705882354,58.333333333333336,37.5,71.31944444444444,64.75384615384615,52.075471698113205,36.977777777777774,39.49367088607595,45.14035087719298,39.6,51.98076923076923,14.193548387096774,37.48780487804878,58.22950819672131,39.666666666666664,33.757009345794394,43.10204081632653,31.96875,57.46086956521739,39.9,37.43119266055046,27.02912621359223,30.123456790123456,59.34959349593496,64.16666666666667,69.77142857142857,60.85245901639344,47.881188118811885,55.0,60.775193798449614,71.0,23.75,50.870370370370374,48.50877192982456,11.08860759493671,42.58064516129032,65.40458015267176,33.75,26.16393442622951,70.9090909090909,58.08130081300813,29.94392523364486,34.867924528301884,57.30508474576271,68.28368794326241,56.80327868852459,62.59090909090909,
is,1,56.774193548387096,72.0,47.06086956521739,67.94117647058823,41.82692307692308,32.87356321839081,76.96153846153847,59.93939393939394,44.40816326530612,47.27272727272727,34.929577464788736,40.0,58.65,22.608695652173914,39.90588235294118,52.528301886792455,24.57831325301205,64.81159420289855,45.742574257425744,22.44,62.61417322834646,31.56923076923077,66.0431654676259,65.87142857142857,45.27835051546392,61.24031007751938,61.6,78.68354430379746,69.91780821917808,30.24390243902439,40.97560975609756,73.51351351351352,75.67105263157895,24.986301369863014,31.977272727272727,58.144,22.069767441860463,47.27272727272727,68.47826086956522,41.204819277108435,47.628865979381445,77.49677419354839,74.46979865771812,85.8953488372093,67.2,49.98,62.40601503759399,30.479166666666668,82.95180722891567,
mo,1,44.0,53.84347826086957,55.54838709677419,77.9746835443038,53.01724137931034,74.03973509933775,76.16883116883118,59.44615384615385,48.46601941747573,38.493506493506494,44.991150442477874,36.49315068493151,42.206896551724135,31.91919191919192,63.11450381679389,59.136,45.333333333333336,49.752066115702476,70.64788732394366,45.833333333333336,62.22222222222222,49.98198198198198,77.37179487179488,78.79245283018868,39.31111111111111,56.89655172413793,59.583333333333336,32.71578947368421,60.85245901639344,33.55294117647059,28.387096774193548,30.707070707070706,66.19548872180451,24.986301369863014,63.30708661417323,23.78494623655914,22.069767441860463,58.983050847457626,58.15384615384615,47.36842105263158,17.433962264150942,16.137931034482758,58.83870967741935,12.979166666666666,59.44615384615385,10.690909090909091,9.431818181818182,7.604938271604938,5.785714285714286,
mr,1,54.9059829059829,65.45454545454545,49.05982905982906,65.19083969465649,31.57894736842105,44.64646464646464,66.40601503759399,53.174311926605505,34.90909090909091,44.57142857142857,44.68468468468468,50.75409836065574,57.91525423728814,22.608695652173914,30.08108108108108,60.82442748091603,24.57831325301205,52.70967741935484,36.26373626373626,36.96,54.981818181818184,31.56923076923077,53.46774193548387,58.44274809160305,46.06122448979592,58.333333333333336,61.98412698412698,75.47019867549669,65.41353383458646,40.43478260869565,44.44444444444444,72.32876712328768,72.46896551724137,24.986301369863014,43.313131313131315,60.484375,5.7631578947368425,38.18181818181818,65.86363636363636,42.35294117647059,43.90909090909091,72.65753424657534,65.14285714285714,59.776119402985074,61.09090909090909,47.979166666666664,66.87769784172662,44.2037037037037,68.27142857142857,
so,1,50.03921568627451,72.49655172413793,33.43689320388349,61.6,38.613861386138616,39.13978494623656,67.46666666666667,53.873873873873876,26.864197530864196,34.542857142857144,43.695238095238096,34.97142857142857,53.38317757009346,5.217391304347826,35.775,56.61538461538461,36.55913978494624,11.217391304347826,25.75609756097561,15.348837209302326,62.61417322834646,34.74285714285714,14.623655913978494,19.53061224489796,12.558823529411764,50.495049504950494,46.979166666666664,57.48760330578512,53.7037037037037,44.74226804123711,50.370370370370374,55.9349593495935,64.44615384615385,9.193548387096774,49.301886792452834,51.31623931623932,79.3875,67.82608695652173,50.4,15.0,26.16393442622951,72.08275862068966,59.584,22.686274509803923,25.454545454545453,50.45544554455446,37.23364485981308,43.177570093457945,50.79661016949152,
mt,1,57.024,59.707317073170735,67.94285714285714,61.6,39.705882352941174,43.775510204081634,57.30508474576271,46.97872340425532,39.913978494623656,42.21176470588235,41.108695652173914,38.33766233766234,52.457142857142856,13.333333333333334,43.577777777777776,60.0,37.61702127659574,22.585858585858585,46.588235294117645,23.294117647058822,57.93103448275862,36.43835616438356,28.333333333333332,44.61538461538461,22.773333333333333,62.96296296296296,67.3943661971831,73.49659863945578,62.176,38.577777777777776,51.92982456140351,61.53846153846154,76.10457516339869,24.986301369863014,31.977272727272727,47.53982300884956,75.88157894736842,71.35135135135135,69.70212765957447,27.692307692307693,35.67123287671233,76.47058823529412,64.48484848484848,37.80530973451327,52.32786885245902,55.50442477876106,71.63013698630137,30.479166666666668,72.12328767123287,
sq,1,55.46218487394958,79.2,40.62385321100918,75.09933774834437,53.84615384615385,39.13978494623656,76.16883116883118,59.44615384615385,48.46601941747573,49.301886792452834,37.35897435897436,43.2,63.17910447761194,20.0,48.673469387755105,54.10909090909091,12.693333333333333,50.75409836065574,49.81132075471698,21.551020408163264,67.83098591549296,34.74285714285714,51.557377049180324,69.6,43.66315789473684,60.62992125984252,55.982142857142854,77.7948717948718,65.03030303030303,41.333333333333336,41.904761904761905,79.49685534591195,73.41496598639456,17.01492537313433,40.479166666666664,63.43939393939394,24.886363636363637,46.53061224489796,66.3157894736842,42.906976744186046,51.02803738317757,78.9873417721519,81.12883435582822,70.95945945945945,70.0,49.98,62.40601503759399,36.59405940594059,74.52,
ur,1,54.3304347826087,66.04511278195488,60.55384615384615,65.75757575757575,26.373626373626372,30.58823529411765,68.4963503649635,54.54867256637168,26.864197530864196,43.43181818181818,38.5609756097561,49.06194690265487,57.53846153846154,23.333333333333332,26.87323943661972,61.09090909090909,35.47826086956522,51.739837398373986,29.50588235294118,28.448275862068964,57.93103448275862,28.65573770491803,57.109375,50.926829268292686,47.58,61.53846153846154,63.81679389312977,75.94736842105263,65.41353383458646,36.63636363636363,46.31578947368421,70.4895104895105,71.4965034965035,23.75,42.38775510204081,58.93650793650794,16.024390243902438,31.11111111111111,68.05839416058394,45.494505494505496,40.97560975609756,73.78378378378379,65.14285714285714,53.25984251968504,55.104,51.37864077669903,72.9054054054054,34.22222222222222,67.59712230215827,
cy,1,56.0,69.41007194244604,49.05982905982906,71.46853146853147,41.82692307692308,29.404761904761905,69.49640287769785,55.2,35.95505617977528,45.97894736842105,35.30555555555556,40.7710843373494,58.285714285714285,28.571428571428573,39.11904761904762,53.333333333333336,23.21951219512195,52.70967741935484,41.25,24.90566037735849,59.294117647058826,30.875,54.4,65.09352517985612,47.58,62.121212121212125,62.36220472440945,74.49664429530202,69.27777777777777,33.55294117647059,42.7906976744186,83.80952380952381,74.33557046979865,23.75,35.34065934065934,59.71653543307087,17.59036144578313,45.77319587628866,70.875,45.0,47.628865979381445,82.25454545454545,79.8,63.20289855072464,63.46666666666667,51.37864077669903,68.97183098591549,29.178947368421053,77.34193548387097,
kk,1,52.148148148148145,55.38461538461539,83.95238095238095,65.19083969465649,37.5,72.12328767123287,63.609375,51.30769230769231,25.6,34.542857142857144,40.15909090909091,28.8,49.98,19.487179487179485,38.31325301204819,57.27731092436975,61.41935483870968,49.752066115702476,24.444444444444443,39.75903614457831,50.509803921568626,24.428571428571427,54.4,22.62,46.06122448979592,60.9375,66.15942028985508,73.49659863945578,62.6031746031746,30.24390243902439,55.0,60.0,67.86764705882354,42.59340659340659,38.48936170212766,27.979166666666668,5.7631578947368425,39.10112359550562,64.93846153846154,44.49438202247191,28.0,73.22448979591837,54.924369747899156,21.14851485148515,24.0,54.73873873873874,83.98809523809524,34.22222222222222,62.59090909090909,
my,1,42.44705882352941,61.056,30.85148514851485,56.23931623931624,79.6875,73.28859060402685,55.2,45.494505494505496,70.30985915492958,50.5945945945946,44.03738317757009,50.03389830508475,51.49514563106796,10.37037037037037,65.58273381294964,57.27731092436975,9.315068493150685,22.585858585858585,71.91724137931034,22.44,58.847457627118644,50.214285714285715,25.5,75.05882352941177,20.054794520547944,50.0,43.51648351648352,63.10077519379845,43.655913978494624,70.23776223776224,46.666666666666664,41.48148148148148,53.56140350877193,17.01492537313433,76.07741935483871,79.49685534591195,32.61702127659574,63.75,50.4,23.60655737704918,50.4,45.38181818181818,69.48571428571428,81.40243902439025,78.11464968152866,42.804597701149426,36.0188679245283,81.6951219512195,52.65,
km,1,55.186440677966104,76.67532467532467,28.161616161616163,65.75757575757575,80.98159509202453,44.64646464646464,68.4963503649635,54.54867256637168,67.31851851851852,53.0655737704918,38.5609756097561,40.7710843373494,55.55357142857143,9.23076923076923,65.87142857142857,55.2212389380531,9.315068493150685,17.916666666666668,69.32374100719424,19.659574468085108,67.83098591549296,40.78048780487805,21.030927835051546,61.86666666666667,18.63888888888889,61.83206106870229,55.982142857142854,75.94736842105263,54.836363636363636,49.359223300970875,35.55555555555556,70.4895104895105,72.94520547945206,15.545454545454545,57.26495726495727,63.43939393939394,32.61702127659574,65.45454545454545,69.3,20.17241379310345,45.23076923076923,73.22448979591837,80.24844720496894,78.36477987421384,72.64864864864865,53.12149532710281,32.23300970873787,48.125,66.21897810218978,
ha,1,44.0,61.056,19.397849462365592,57.64705882352941,75.98684210526316,60.73770491803279,49.833333333333336,41.61904761904762,65.46564885496183,48.75,28.862068965517242,46.588235294117645,46.659574468085104,5.217391304347826,63.43939393939394,33.729729729729726,25.904761904761905,11.217391304347826,67.94117647058823,15.348837209302326,56.98245614035088,46.53061224489796,14.623655913978494,76.96153846153847,9.242424242424242,42.52873563218391,31.428571428571427,61.07936507936508,44.42553191489362,60.46280991735537,25.76271186440678,55.08196721311475,55.08620689655172,7.475409836065574,64.40310077519379,70.7132867132867,79.80124223602485,69.65034965034965,48.932038834951456,15.0,51.92727272727273,53.747899159663866,63.13846153846154,80.80981595092024,77.53846153846153,37.975,25.408163265306122,69.3,47.89565217391304,
kn,1,46.808510638297875,61.714285714285715,28.161616161616163,46.666666666666664,69.06474820143885,73.28859060402685,55.2,45.494505494505496,69.90070921985816,51.31578947368421,45.71186440677966,50.75409836065574,54.70909090909091,13.333333333333334,59.18333333333333,53.72477064220183,9.315068493150685,22.585858585858585,70.64788732394366,47.54237288135593,57.93103448275862,49.98198198198198,24.04040404040404,75.05882352941177,20.054794520547944,43.82022471910113,40.45977011494253,57.48760330578512,45.916666666666664,70.23776223776224,46.31578947368421,55.08196721311475,59.36065573770492,18.441176470588236,72.92517006802721,78.4968152866242,38.343434343434346,64.61538461538461,51.81308411214953,22.5,51.92727272727273,46.37837837837838,68.28985507246377,78.9875,78.68354430379746,44.644444444444446,32.23300970873787,79.42138364779875,61.06153846153846,
si,1,51.471698113207545,72.98630136986301,62.88721804511278,73.78378378378379,29.032258064516128,33.97727272727273,74.94039735099338,58.67716535433071,32.74418604651163,45.29032258064516,39.651162790697676,48.648648648648646,59.707317073170735,25.185185185185187,35.775,62.11764705882353,42.58585858585859,56.4375,29.50588235294118,33.0,61.00813008130081,29.419354838709676,60.53030303030303,50.926829268292686,50.44230769230769,56.89655172413793,63.81679389312977,70.87323943661971,63.4375,35.632183908045974,44.04494382022472,65.88235294117646,66.76119402985074,24.986301369863014,39.49473684210526,56.520325203252035,14.419753086419753,21.36986301369863,65.86363636363636,48.673469387755105,40.97560975609756,67.82608695652173,70.0709219858156,52.26984126984127,53.26829268292683,47.45263157894737,81.47239263803681,33.0,66.91304347826087,
pa,1,55.733333333333334,65.45454545454545,43.92857142857143,64.03100775193798,32.8125,45.5,65.86363636363636,52.81481481481482,38.95652173913044,45.638297872340424,37.67088607594937,50.4,56.76521739130435,21.3953488372093,29.041095890410958,60.82442748091603,25.904761904761905,52.70967741935484,40.294736842105266,22.44,58.39316239316239,34.14492753623188,55.317460317460316,59.31818181818182,47.58,60.9375,61.20967741935484,77.34193548387097,63.84496124031008,48.627450980392155,44.83516483516483,72.92517006802721,73.87837837837837,23.75,47.67307692307692,63.43939393939394,17.59036144578313,43.40425531914894,66.3157894736842,43.44827586206897,45.23076923076923,76.47058823529412,70.0709219858156,61.51470588235294,62.6865671641791,47.45263157894737,67.58571428571429,39.98076923076923,72.73469387755102,
ne,1,54.9059829059829,69.41007194244604,50.99159663865546,67.4074074074074,32.8125,49.523809523809526,72.78082191780823,57.31147540983606,37.97802197802198,44.93478260869565,40.15909090909091,50.03389830508475,59.707317073170735,21.3953488372093,34.88607594936709,62.11764705882353,25.904761904761905,48.733333333333334,36.26373626373626,22.44,61.824,33.529411764705884,53.46774193548387,58.44274809160305,44.479166666666664,60.9375,64.85074626865672,69.77142857142857,60.85245901639344,41.333333333333336,45.21739130434783,64.4776119402985,72.46896551724137,21.17142857142857,44.22,61.24031007751938,11.08860759493671,27.692307692307693,66.3157894736842,42.906976744186046,44.359550561797754,69.70212765957447,71.77777777777777,59.776119402985074,61.89473684210526,48.49484536082474,68.28368794326241,49.06194690265487,69.59154929577464,
yo,1,40.78048780487805,64.24615384615385,20.93617021276596,53.27433628318584,77.41935483870968,57.1551724137931,52.21621621621622,43.35632183908046,67.31851851851852,48.75,29.423728813559322,45.55102040816327,42.88636363636363,5.217391304347826,63.43939393939394,36.15584415584416,24.57831325301205,12.946236559139784,69.77142857142857,15.348837209302326,56.49557522123894,44.946236559139784,14.623655913978494,73.08,9.242424242424242,47.36842105263158,33.41772151898734,61.76377952755905,43.655913978494624,61.49593495934959,26.666666666666668,61.53846153846154,50.345454545454544,7.475409836065574,67.0,70.7132867132867,76.79220779220779,65.86466165413533,53.836363636363636,15.0,51.92727272727273,57.87096774193548,66.42962962962963,81.40243902439025,77.53846153846153,41.50588235294118,23.95876288659794,62.07751937984496,45.876106194690266,
