source,sourceScore,hr,ro,zh,ca,vi,tr,no,nn,hu,lv,te,hi,lt,ga,th,bn,id,de,fi,ta,bg,ka,sv,fr,hy,sl,sk,uk,da,eu,az,it,sr,ms,ko,fa,ar,he,cs,gl,el,pt,pl,en,ru,et,es,ja,nl,
mo,1,44.49438202247191,38.204081632653065,49.05982905982906,21.927710843373493,42.857142857142854,1.9696969696969697,34.5,31.542857142857144,51.4392523364486,41.34939759036145,10.054054054054054,41.50588235294118,48.371134020618555,16.470588235294116,9.137931034482758,27.223880597014926,50.370370370370374,61.61194029850746,33.0,12.878048780487806,29.473684210526315,23.490909090909092,19.479166666666668,29.82857142857143,49.74757281553398,23.076923076923077,24.788732394366196,52.76521739130435,5.704918032786885,42.212765957446805,32.94117647058823,49.6551724137931,20.53012048192771,46.3125,17.4025974025974,40.24528301886792,43.51923076923077,3.870967741935484,12.6,15.0,39.9,58.656,7.6,52.26984126984127,33.6,39.4390243902439,48.23931623931624,42.132075471698116,38.20754716981132,
mr,1,44.49438202247191,45.25714285714286,25.36082474226804,45.76923076923077,7.594936708860759,23.037974683544302,46.44230769230769,40.390243902439025,10.971428571428572,32.59701492537314,37.35897435897436,41.50588235294118,43.550561797752806,11.428571428571429,9.137931034482758,48.0,3.8857142857142857,28.388349514563107,12.657534246575343,24.90566037735849,38.21176470588235,14.553191489361701,29.70873786407767,33.833333333333336,25.350649350649352,45.05494505494506,47.628865979381445,56.733333333333334,49.386138613861384,18.684931506849313,32.23880597014925,50.598290598290596,54.3304347826087,5.7,21.775,39.12380952380953,1.972972972972973,17.142857142857142,48.1764705882353,26.71875,29.723076923076924,52.88135593220339,43.0188679245283,35.27927927927928,38.53211009174312,32.21917808219178,45.14035087719298,20.764044943820224,45.876106194690266,
so,1,41.34939759036145,56.87394957983193,23.916666666666668,46.666666666666664,27.717391304347824,24.375,50.642201834862384,43.35632183908046,20.210526315789473,27.3,37.03896103896104,28.06779661016949,42.88636363636363,1.9047619047619047,24.579710144927535,45.91304347826087,29.701149425287355,5.797752808988764,18.857142857142858,11.55,49.9009900990099,27.866666666666667,9.444444444444445,14.652631578947368,7.507692307692308,40.476190476190474,37.10843373493976,43.695238095238096,41.24444444444445,34.604651162790695,40.97560975609756,43.63636363636363,49.5045871559633,3.864406779661017,37.46236559139785,40.24528301886792,58.63934426229508,53.333333333333336,39.71739130434783,10.588235294117647,19.854545454545455,55.43801652892562,46.018348623853214,16.346938775510203,17.872340425531913,41.50588235294118,29.584158415841586,31.75257731958763,38.20754716981132,
mt,1,44.977777777777774,39.27272727272727,47.06086956521739,41.01010101010101,17.647058823529413,25.679012345679013,36.702127659574465,33.22222222222222,22.974358974358974,29.714285714285715,32.43076923076923,28.06779661016949,37.77777777777778,1.9047619047619047,26.87323943661972,45.91304347826087,20.4,3.909090909090909,30.697674418604652,10.153846153846153,40.72727272727273,25.333333333333332,9.444444444444445,25.58823529411765,5.71875,48.45360824742268,51.262135922330096,51.07964601769911,45.17894736842105,21.493333333333332,40.0,41.48148148148148,55.08620689655172,7.475409836065574,15.868421052631579,33.18,54.12068965517241,53.944954128440365,50.4,12.115384615384615,24.203389830508474,53.747899159663866,44.03738317757009,19.58,34.867924528301884,40.833333333333336,50.21848739495798,14.494117647058824,51.73109243697479,
sq,1,41.34939759036145,58.31404958677686,12.898876404494382,51.711711711711715,30.319148936170212,14.246575342465754,52.982142857142854,44.977777777777774,26.864197530864196,35.75,25.735849056603772,30.193548387096776,48.371134020618555,8.0,29.041095890410958,36.92307692307692,1.9710144927536233,22.585858585858585,25.75609756097561,5.5,51.10679611650485,17.06122448979592,24.04040404040404,42.36521739130435,20.054794520547944,43.18181818181818,36.21951219512195,55.96638655462185,44.42553191489362,17.22222222222222,27.540983606557376,53.333333333333336,48.648148148148145,3.864406779661017,15.868421052631579,37.98076923076923,7.584415584415584,24.0,45.0,25.714285714285715,36.32432432432432,54.6,58.83870967741935,43.74576271186441,45.28695652173913,32.21917808219178,36.0188679245283,11.132530120481928,47.89565217391304,
ur,1,42.44705882352941,46.18867924528302,38.3177570093458,44.85436893203884,5.769230769230769,12.63888888888889,49.00934579439252,42.21176470588235,7.529411764705882,31.2,28.862068965517242,40.390243902439025,42.88636363636363,16.470588235294116,9.137931034482758,48.49484536082474,20.4,28.388349514563107,11.0,16.5,40.72727272727273,15.833333333333334,34.953271028037385,27.02912621359223,28.975,48.97959183673469,49.5,57.48760330578512,50.03921568627451,21.493333333333332,33.6231884057971,48.69565217391305,51.171171171171174,3.864406779661017,24.51219512195122,36.81553398058252,1.972972972972973,14.117647058823529,51.113207547169814,30.441176470588236,27.096774193548388,54.6,43.0188679245283,29.94392523364486,33.6,35.63636363636363,50.21848739495798,16.11627906976744,44.839285714285715,
cy,1,43.49425287356322,46.18867924528302,23.916666666666668,49.25925925925926,19.186046511627907,9.285714285714286,47.31428571428572,41.01204819277108,17.2972972972973,33.91304347826087,23.56,27.310344827586206,41.51162790697674,21.818181818181817,19.56923076923077,38.4,3.8857142857142857,26.980392156862745,21.72151898734177,10.153846153846153,41.52808988764045,14.553191489361701,29.70873786407767,41.21052631578947,26.58974358974359,47.36842105263158,45.638297872340424,52.76521739130435,51.923809523809524,12.579710144927537,27.540983606557376,60.0,52.7787610619469,5.7,14.293333333333333,35.627450980392155,1.972972972972973,24.0,51.81308411214953,27.692307692307693,34.309859154929576,60.188976377952756,57.31147540983606,39.03508771929825,39.70909090909091,35.63636363636363,45.14035087719298,7.604938271604938,53.553719008264466,
kk,1,40.78048780487805,37.11340206185567,60.55384615384615,46.666666666666664,22.15909090909091,53.18181818181818,44.64705882352941,39.1,10.971428571428572,24.63157894736842,31.49206349206349,20.16,36.975,10.37037037037037,25.742857142857144,44.8,42.58585858585859,32.45283018867924,9.295774647887324,29.7,35.51219512195122,13.217391304347826,34.953271028037385,5.8,31.24390243902439,46.808510638297875,50.0990099009901,54.39316239316239,46.63917525773196,17.22222222222222,44.04494382022472,41.48148148148148,48.648148148148145,28.5,24.51219512195122,16.15909090909091,1.972972972972973,25.263157894736842,48.932038834951456,31.304347826086957,17.433962264150942,53.747899159663866,35.313131313131315,3.912087912087912,7.636363636363637,41.50588235294118,60.01538461538462,20.764044943820224,43.78378378378378,
my,1,30.208955223880597,37.11340206185567,16.21978021978022,31.11111111111111,57.02479338842975,53.18181818181818,32.2,29.764705882352942,49.23076923076923,36.891891891891895,34.542857142857144,39.6,34.44155844155844,3.6363636363636362,49.82,39.80487804878049,1.9710144927536233,9.45054945054945,50.57943925233645,12.878048780487806,38.21176470588235,36.972972972972975,11.208791208791208,46.78991596638655,7.507692307692308,32.432432432432435,23.571428571428573,40.627450980392155,22.555555555555557,50.78095238095238,32.23880597014925,20.869565217391305,29.977777777777778,5.7,56.60344827586207,54.84297520661157,17.59036144578313,42.58064516129032,28.0,12.115384615384615,35.67123287671233,22.285714285714285,43.0188679245283,53.25984251968504,51.37190082644628,24.123076923076923,19.425531914893618,59.136,28.102040816326532,
km,1,41.904761904761905,54.62068965517241,16.21978021978022,40.0,59.274193548387096,21.666666666666668,43.722772277227726,38.43037974683544,46.08,41.785714285714285,25.03846153846154,24.0,35.30769230769231,3.6363636363636362,50.37623762376238,36.15584415584416,1.9710144927536233,7.644444444444445,48.23076923076923,12.878048780487806,51.10679611650485,22.51851851851852,11.208791208791208,28.442307692307693,9.242424242424242,45.65217391304348,33.41772151898734,54.39316239316239,31.9,24.155844155844157,18.46153846153846,44.68468468468468,50.345454545454544,5.7,29.6046511627907,35.627450980392155,17.59036144578313,45.77319587628866,49.67307692307692,12.115384615384615,27.096774193548388,47.357142857142854,57.31147540983606,50.24193548387097,44.21052631578947,33.973333333333336,19.425531914893618,23.692307692307693,38.20754716981132,
ha,1,31.884057971014492,42.35294117647059,14.577777777777778,38.96907216494845,57.02479338842975,41.979166666666664,28.551724137931036,26.892307692307693,49.23076923076923,38.493506493506494,18.318181818181817,37.44,34.44155844155844,1.9047619047619047,49.82,21.677419354838708,17.435897435897434,7.644444444444445,52.07339449541284,11.55,40.72727272727273,35.32394366197183,9.444444444444445,56.651162790697676,5.71875,25.37313432835821,19.70149253731343,40.627450980392155,25.08108108108108,43.916666666666664,17.254901960784313,35.728155339805824,35.873684210526314,3.864406779661017,45.98039215686274,49.46086956521739,58.63934426229508,53.333333333333336,31.5,10.588235294117647,41.493975903614455,34.32,41.98095238095238,59.776119402985074,57.75,22.96875,16.23913043478261,49.98245614035088,32.07920792079208,
kn,1,31.058823529411764,37.11340206185567,14.577777777777778,20.48780487804878,43.867924528301884,53.873873873873876,29.795454545454547,27.87878787878788,49.98095238095238,39.0,37.975,41.142857142857146,35.30769230769231,3.6363636363636362,40.674418604651166,35.36842105263158,1.9710144927536233,11.217391304347826,49.81132075471698,38.775,38.21176470588235,37.49333333333333,7.640449438202247,46.78991596638655,9.242424242424242,23.076923076923077,18.333333333333332,32.71578947368421,22.555555555555557,51.471698113207545,31.515151515151516,28.04123711340206,33.59139784946237,5.7,52.38181818181818,54.84297520661157,17.59036144578313,44.21052631578947,28.0,12.115384615384615,37.578947368421055,22.285714285714285,43.0188679245283,51.264,52.32786885245902,24.123076923076923,16.23913043478261,56.80327868852459,35.82692307692308,
si,1,38.35897435897436,53.05263157894737,39.48148148148148,54.03508771929825,9.375,10.985915492957746,55.91379310344828,46.97872340425532,14.222222222222221,32.59701492537314,29.966666666666665,39.18987341772152,45.45652173913044,17.142857142857142,18.21875,48.49484536082474,21.82716049382716,32.45283018867924,7.542857142857143,19.659574468085108,44.55913978494624,14.553191489361701,36.2037037037037,27.02912621359223,31.24390243902439,41.86046511627907,49.5,51.92982456140351,45.916666666666664,17.22222222222222,30.76923076923077,43.63636363636363,45.05769230769231,5.7,20.354430379746834,34.415841584158414,1.972972972972973,3.870967741935484,48.1764705882353,33.75,26.16393442622951,45.38181818181818,47.927927927927925,28.547169811320753,29.647058823529413,32.21917808219178,59.1937984496124,12.833333333333334,44.839285714285715,
pa,1,44.977777777777774,44.30769230769231,20.93617021276596,42.97029702970297,11.11111111111111,21.666666666666668,45.55339805825243,39.75308641975309,15.780821917808218,33.26470588235294,27.054545454545455,41.50588235294118,42.88636363636363,10.37037037037037,9.137931034482758,48.0,5.746478873239437,26.980392156862745,17.36842105263158,7.135135135135135,41.52808988764045,17.06122448979592,31.057692307692307,33.833333333333336,26.58974358974359,47.36842105263158,46.31578947368421,57.48760330578512,48.04040404040404,27.9,32.23880597014925,52.436974789915965,54.3304347826087,3.864406779661017,24.51219512195122,41.345794392523366,1.972972972972973,22.7027027027027,50.4,27.692307692307693,31.34328358208955,55.43801652892562,48.857142857142854,36.55357142857143,39.70909090909091,30.366197183098592,44.07079646017699,14.494117647058824,51.73109243697479,
ne,1,44.0,50.5945945945946,28.161616161616163,46.666666666666664,11.11111111111111,28.19277108433735,52.21621621621622,44.449438202247194,17.2972972972973,32.59701492537314,30.491803278688526,41.142857142857146,47.8125,10.37037037037037,13.901639344262295,48.49484536082474,5.746478873239437,24.08,15.84,7.135135135135135,45.276595744680854,17.06122448979592,31.057692307692307,33.833333333333336,24.07894736842105,47.916666666666664,50.68627450980392,48.43636363636364,42.869565217391305,20.10810810810811,32.23880597014925,42.56880733944954,51.982142857142854,3.864406779661017,21.775,39.12380952380953,1.972972972972973,9.23076923076923,48.932038834951456,27.692307692307693,29.723076923076924,46.37837837837838,49.769911504424776,35.27927927927928,37.333333333333336,33.108108108108105,45.14035087719298,26.49462365591398,45.876106194690266,
