source,sourceScore,hr,ro,zh,ca,vi,tr,no,nn,hu,lv,te,hi,lt,ga,th,bn,id,de,fi,ta,bg,ka,sv,fr,hy,sl,sk,uk,da,eu,az,it,sr,ms,ko,fa,ar,he,cs,gl,el,pt,pl,en,ru,et,es,ja,nl,
su,1,19.62264150943396,30.53968253968254,32.142857142857146,30.295081967213115,27.789473684210527,3.7241379310344827,28.137931034482758,10.24390243902439,18.75,10.5,1.9285714285714286,7.619047619047619,21.70212765957447,1.5,22.488888888888887,7.0,47.45263157894737,7.219512195121951,21.70212765957447,3.4285714285714284,16.238095238095237,12.0,12.8,21.24137931034483,7.368421052631579,23.741935483870968,28.06779661016949,41.204819277108435,27.774193548387096,9.23076923076923,14.553191489361701,38.76923076923077,33.26470588235294,47.49473684210526,11.666666666666666,17.254901960784313,24.313725490196077,11.733333333333333,26.35483870967742,12.0,11.304347826086957,43.79545454545455,32.96969696969697,26.181818181818183,26.35483870967742,18.857142857142858,31.2,5.6,36.43589743589744,
mg,1,18.37837837837838,31.71875,11.958333333333334,32.11764705882353,41.142857142857146,28.06779661016949,23.404255319148938,9.517241379310345,39.34177215189873,12.8,1.8461538461538463,7.157894736842105,13.333333333333334,1.5,12.185185185185185,7.916666666666667,27.490909090909092,7.2727272727272725,31.542857142857144,3.0,23.26530612244898,20.313725490196077,3.8,40.1219512195122,5.052631578947368,15.9375,15.454545454545455,31.90909090909091,16.470588235294116,35.75,9.473684210526315,32.87671232876713,22.775510204081634,16.097560975609756,27.866666666666667,37.4025974025974,36.43589743589744,25.548387096774192,21.0,7.222222222222222,17.51851851851852,23.466666666666665,36.027027027027025,44.04494382022472,33.27536231884058,10.636363636363637,13.584905660377359,29.084745762711865,31.542857142857144,
st,1,28.43076923076923,32.30769230769231,33.46478873239437,31.876923076923077,19.95,3.7142857142857144,34.0,18.958333333333332,9.517241379310345,18.871794871794872,1.9259259259259258,3.5789473684210527,25.96153846153846,1.6,13.090909090909092,8.91304347826087,27.789473684210527,12.150943396226415,21.59090909090909,5.217391304347826,27.866666666666667,11.478260869565217,15.652173913043478,24.0,6.857142857142857,13.75438596491228,21.677419354838708,42.023529411764706,34.285714285714285,16.470588235294116,12.0,33.27536231884058,36.693333333333335,5.866666666666666,14.142857142857142,18.122448979591837,33.3134328358209,19.17948717948718,35.57333333333333,12.857142857142858,7.5,43.97727272727273,34.542857142857144,22.96875,20.17241379310345,24.63157894736842,36.32432432432432,5.5813953488372094,35.86842105263158,
mk,1,22.857142857142858,31.49206349206349,29.206349206349206,28.93548387096774,17.105263157894736,5.55,32.12307692307692,14.478260869565217,14.444444444444445,9.882352941176471,1.9130434782608696,6.72,12.878048780487806,3.272727272727273,13.481481481481481,8.837209302325581,15.529411764705882,23.60655737704918,15.085714285714285,4.363636363636363,35.0,9.73913043478261,24.37735849056604,27.87878787878788,13.655172413793103,25.242424242424242,34.52054794520548,44.977777777777774,27.540983606557376,8.0,22.304347826086957,38.18181818181818,40.7710843373494,7.5,7.135135135135135,23.490909090909092,1.9393939393939394,16.363636363636363,33.46478873239437,10.9375,18.2,43.79545454545455,43.0,32.21917808219178,36.92307692307692,16.975609756097562,35.30555555555556,3.7837837837837838,36.32876712328767,
ml,1,5.625,25.846153846153847,33.47945205479452,30.870967741935484,20.816326530612244,27.272727272727273,28.96551724137931,8.61111111111111,19.51219512195122,14.4,3.843137254901961,26.03076923076923,11.869565217391305,1.3333333333333333,15.757575757575758,21.176470588235293,5.485714285714286,8.979591836734693,19.288888888888888,33.729729729729726,23.48936170212766,11.733333333333333,11.914893617021276,13.714285714285714,4.0,21.0,23.322033898305083,35.49295774647887,28.387096774193548,20.48780487804878,15.054545454545455,35.888888888888886,24.524590163934427,8.210526315789474,25.666666666666668,26.71875,1.95,17.944444444444443,32.55882352941177,7.764705882352941,9.9,39.775,31.21875,16.610169491525422,18.566037735849058,15.833333333333334,35.57333333333333,29.723076923076924,33.43283582089552,
sw,1,16.61111111111111,29.423728813559322,13.387755102040817,25.0,33.6231884057971,31.875,23.53846153846154,14.709677419354838,29.714285714285715,13.672727272727272,1.875,7.238095238095238,19.288888888888888,1.5,22.105263157894736,7.619047619047619,14.594594594594595,7.372549019607843,37.3421052631579,3.0,24.615384615384617,24.62962962962963,8.837209302325581,41.142857142857146,4.5,18.37837837837838,16.8,29.83606557377049,16.61111111111111,27.593220338983052,8.555555555555555,28.83582089552239,23.833333333333332,3.3846153846153846,31.21875,43.97727272727273,38.71604938271605,16.551724137931036,28.96551724137931,9.73913043478261,10.56,31.304347826086957,36.96,44.644444444444446,42.7906976744186,17.485714285714284,14.943396226415095,33.26470588235294,18.0,
mi,1,12.9375,23.26530612244898,11.958333333333334,27.017543859649123,47.49473684210526,26.074074074074073,21.333333333333332,21.155555555555555,32.869565217391305,23.017543859649123,1.8333333333333333,7.085714285714285,20.571428571428573,4.444444444444445,22.96875,4.875,31.774647887323944,3.8333333333333335,36.373333333333335,3.0,21.434782608695652,18.652173913043477,5.647058823529412,38.734177215189874,1.75,9.0,10.476190476190476,29.466666666666665,18.75,32.12307692307692,8.470588235294118,33.46478873239437,20.48780487804878,16.42105263157895,35.75,35.49295774647887,34.285714285714285,28.83582089552239,21.3953488372093,6.666666666666667,18.24,30.158730158730158,31.876923076923077,46.91489361702128,40.90243902439025,14.0,13.490196078431373,38.44155844155844,26.16393442622951,
be,1,13.584905660377359,30.491803278688526,30.76923076923077,31.11111111111111,14.285714285714286,5.470588235294118,33.88235294117647,18.122448979591837,9.75,13.5,1.92,6.814814814814815,22.44,3.3846153846153846,9.1,8.88888888888889,17.83783783783784,25.548387096774192,7.03030303030303,4.9411764705882355,32.869565217391305,11.25,26.20689655172414,24.825396825396826,18.486486486486488,20.366666666666667,31.305555555555557,47.49473684210526,29.714285714285715,10.23076923076923,18.88372093023256,36.32432432432432,28.43076923076923,3.0,12.952380952380953,26.526315789473685,1.9411764705882353,15.0,39.75308641975309,14.444444444444445,14.666666666666666,41.0,43.97727272727273,24.0,37.21518987341772,20.363636363636363,37.97402597402598,8.863636363636363,37.49333333333333,
mn,1,13.490196078431373,26.666666666666668,37.03896103896104,27.490909090909092,15.45945945945946,39.45679012345679,32.878787878787875,11.720930232558139,17.75609756097561,19.95,1.9591836734693877,5.333333333333333,23.04,2.0,16.470588235294116,9.0,20.0,14.884615384615385,22.884615384615383,6.4,27.43859649122807,19.55,15.833333333333334,7.384615384615385,9.6,16.296296296296298,22.62295081967213,38.44155844155844,29.838709677419356,16.470588235294116,15.206896551724139,33.75,28.0,4.0,28.131147540983605,24.87272727272727,1.9411764705882353,19.8,33.26470588235294,11.478260869565217,9.1,39.44303797468354,32.68571428571428,10.690909090909091,8.88888888888889,23.017543859649123,36.96,32.638888888888886,30.42622950819672,
is,1,10.53061224489796,32.24242424242424,19.62264150943396,28.07017543859649,15.085714285714285,9.942857142857143,44.359550561797754,24.0,18.4390243902439,18.318181818181817,1.9,5.25,15.555555555555555,3.272727272727273,12.0,8.571428571428571,3.7142857142857144,32.638888888888886,20.625,4.0,25.714285714285715,11.666666666666666,34.02739726027397,33.729729729729726,11.52,24.03448275862069,26.714285714285715,40.0,38.71604938271605,11.870967741935484,14.193548387096774,36.567567567567565,26.16393442622951,4.2,11.666666666666666,27.866666666666667,1.9375,18.0,33.91304347826087,15.9375,12.54054054054054,41.904761904761905,37.0,46.365591397849464,32.59701492537314,22.4,30.441176470588236,8.958333333333334,39.1,
